# checkSRC_URI result
# root : /data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/
# date : 2026-05-22 11:10:31
# STATUS	FILE	URI
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/meta-qti-customizations/core/recipes-devtools/rpm/rpm_%.bbappend	file://0001-Do-not-reset-the-PATH-environment-variable-before-ru.patch
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/meta-qti-customizations/core/recipes-devtools/rpm/rpm_%.bbappend	file://0001-Fix-build-with-musl-C-library.patch
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/meta-qti-customizations/core/recipes-devtools/rpm/rpm_%.bbappend	file://0001-Rip-out-partial-support-for-unused-MD2-and-RIPEMD160.patch
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/meta-qti-customizations/core/recipes-devtools/rpm/rpm_%.bbappend	file://0001-Split-binary-package-building-into-a-separate-functi.patch
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/meta-qti-customizations/core/recipes-devtools/rpm/rpm_%.bbappend	file://0001-When-cross-installing-execute-package-scriptlets-wit.patch
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/meta-qti-customizations/core/recipes-devtools/rpm/rpm_%.bbappend	file://0001-mono-find-provides-requires-do-not-use-monodis-from-.patch
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/meta-qti-customizations/core/recipes-devtools/rpm/rpm_%.bbappend	file://0001-perl-disable-auto-reqs.patch
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/meta-qti-customizations/core/recipes-devtools/rpm/rpm_%.bbappend	file://0001-rpm-rpmio.c-restrict-virtual-memory-usage-if-limit-s.patch
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/meta-qti-customizations/core/recipes-devtools/rpm/rpm_%.bbappend	file://0001-rpmplugins.c-call-dlerror-prior-to-dlsym.patch
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/meta-qti-customizations/core/recipes-devtools/rpm/rpm_%.bbappend	file://0002-Add-support-for-prefixing-etc-from-RPM_ETCCONFIGDIR-.patch
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/meta-qti-customizations/core/recipes-devtools/rpm/rpm_%.bbappend	file://0002-Run-binary-package-creation-via-thread-pools.patch
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/meta-qti-customizations/core/recipes-devtools/rpm/rpm_%.bbappend	file://0003-rpmstrpool.c-make-operations-over-string-pools-threa.patch
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/meta-qti-customizations/core/recipes-devtools/rpm/rpm_%.bbappend	file://0004-build-pack.c-remove-static-local-variables-from-buil.patch
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/meta-qti-customizations/core/recipes-devtools/rpm/rpm_%.bbappend	file://0011-Do-not-require-that-ELF-binaries-are-executable-to-b.patch
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/meta-qti-customizations/core/recipes-devtools/rpm/rpm_%.bbappend	file://0016-rpmscript.c-change-logging-level-around-scriptlets-t.patch
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/meta-qti-customizations/core/recipes-devtools/subversion/subversion_%.bbappend	file://aupathfix.patch
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/adb/adbd_git.bb	file://adb
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/adb/adbd_git.bb	file://include
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/audio-route/audio-route_git.bb	file://audio_route/
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/audio-utils/audio-utils_git.bb	file://audio_utils/
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/binder/binder_git.bb	file://binder
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/ext4-utils/ext4-utils-native_git.bb	file://ext4_utils
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/ext4-utils/ext4-utils_git.bb	file://ext4_utils
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/fsmgr/fsmgr_git.bb	file://fs_mgr
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/geninitramfs/gen-initramfs-native.bb	file://gen_initramfs.sh
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/headers/media-headers_git.bb	file://include/media
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/headers/system-core-headers.bb	file://include
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/leproperties/leproperties_git.bb	file://leproperties
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/libbase/libbase_git.bb	file://base
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/libbase/libbase_git.bb	file://include
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/libcamera-client/libcamera-client_git.bb	file://libcamera_client/
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/libcutils/libcutils_git.bb	file://include
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/libcutils/libcutils_git.bb	file://libcutils
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/libdmabufheap/libdmabufheap_git.bb	file://libdmabufheap
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/libhardware/libhardware_git.bb	file://libhardware/
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/libinputhelper/libinputhelper_git.bb	file://input_helper
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/libion/libion_git.bb	file://libion
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/liblog/liblog.bb	file://include
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/liblog/liblog.bb	file://liblog
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/libmincrypt/libmincrypt-native_git.bb	file://include
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/libmincrypt/libmincrypt-native_git.bb	file://libmincrypt
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/libmincrypt/libmincrypt_git.bb	file://include
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/libmincrypt/libmincrypt_git.bb	file://libmincrypt
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/libsparse/libsparse_git.bb	file://libsparse
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/libsysutils/libsysutils_git.bb	file://include
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/libsysutils/libsysutils_git.bb	file://libsysutils
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/libui/libui_git.bb	file://libui
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/libutils/libutils_git.bb	file://include
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/libutils/libutils_git.bb	file://libutils
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/logcat/logcat_git.bb	file://logcat
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/logd/logd_git.bb	file://include
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/logd/logd_git.bb	file://logd
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/logwrapper/logwrapper_git.bb	file://logwrapper
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/mkbootimg/mkbootimg-gki-native_5.10.bb	file://mkbootimg.py
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/mkbootimg/mkbootimg-gki-native_5.15.bb	file://gki/generate_gki_certificate.py
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/mkbootimg/mkbootimg-gki-native_5.15.bb	file://mkbootimg.py
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/mkbootimg/mkbootimg-native_git.bb	file://mkbootimg
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/mkdtimg/mkdtimg-gki-native_5.15.bb	file://bin
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/mkdtimg/mkdtimg-gki-native_5.15.bb	file://include
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/mkdtimg/mkdtimg-gki-native_5.15.bb	file://lib64
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/mkdtimg/mkdtimg-gki-native_git.bb	file://bin/mkdtboimg.py
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/mkdtimg/mkdtimg-gki-native_git.bb	file://lib64
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-android/mtp/mtp_git.bb	file://mtp/
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-bsp/csmhost/csmhost.bb	file://mhi-host/
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-bsp/powerapp/powerapp_git.bb	file://powerapp
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-bsp/recovery/applypatch-native.bb	file://applypatch
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-bsp/recovery/recovery_git.bb	file://OTA/recovery/
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-bsp/startup-scripts/post-boot.bb	file://rootdir
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-bsp/startup-scripts/usb-composition.inc	file://usb
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/busybox/busybox_%.bbappend	file://apq8053/mdev.conf
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/initscripts/qti-distro-initscripts.inc	file://logging-restrictions.service
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/initscripts/qti-distro-initscripts.inc	file://umountfs
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/libsystemdq/libsystemdq.bb	file://00-create-volatile.conf
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/libsystemdq/libsystemdq.bb	file://0001-binfmt-Don-t-install-dependency-links-at-install-tim.patch
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/libsystemdq/libsystemdq.bb	file://0003-implment-systemd-sysv-install-for-OE.patch
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/libsystemdq/libsystemdq.bb	file://99-default.preset
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/libsystemdq/libsystemdq.bb	file://init
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/libsystemdq/libsystemdq.bb	file://remove-journal-from-systemctl.patch
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/libsystemdq/libsystemdq.bb	file://remove-udev-and-libudev.patch
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/libsystemdq/libsystemdq.bb	file://remove-udev-references-from-meson-build.patch
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/libsystemdq/libsystemdq.bb	file://src-libsystemd-meson-build.patch
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/libsystemdq/libsystemdq.bb	file://src-shared-meson-build.patch
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/libsystemdq/libsystemdq.bb	file://touchscreen.rules
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/libsystemdq/libsystemdq.bb	file://update-libsystemd-pc-in.patch
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/systemd/qti-systemd-machine-units.inc	file://*
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/systemd/qti-systemd.inc	file://99-gpiochardev.rules
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/systemd/qti-systemd.inc	file://Disable-unused-mount-points.patch
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/systemd/qti-systemd.inc	file://ffbm.target
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/systemd/qti-systemd.inc	file://ion.rules
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/systemd/qti-systemd.inc	file://kgsl.rules
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/systemd/qti-systemd.inc	file://mtpserver.rules
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/systemd/qti-systemd.inc	file://platform.conf
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/systemd/qti-systemd.inc	file://sd-bus-Allow-extra-users-to-communicate.patch
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/systemd/qti-systemd.inc	file://set-mhi-nodes.rules
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/systemd/qti-systemd.inc	file://set-usb-nodes.rules
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/systemd/qti-systemd.inc	file://sysctl.conf
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/systemd/qti-systemd.inc	file://systemd-udevd.service
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/systemd/qti-systemd.inc	file://tui.rules
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/systemd/systemd-conf_%.bbappend	file://limits-coredump.conf
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/systemd/systemd-conf_%.bbappend	file://sysctl-coredump.conf
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/systemd/systemd-machine-units-recovery_1.0.bb	file://*
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-core/update-modules/update-modules_1.0.bb	file://update-modules
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-devtools/bsdiff/bsdiff-native_git.bb	file://OTA/external/bsdiff/
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-devtools/fsconfig/fsconfig_git.bb	file://OTA/build/tools/fs_config/
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-devtools/gen-partitions-tool/gen-partitions-tool-native_1.0.bb	file://gen_partition.py
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-devtools/git/git-native_1.7.7.bb	http://git-core.googlecode.com/files/git-1.7.7.tar.gz
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-devtools/libdivsufsort/libdivsufsort-native_git.bb	file://OTA/external/libdivsufsort/
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-devtools/libpagemap/libpagemap_git.bb	file://libpagemap
FAIL	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-qti-bsp/recipes-devtools/oem-recovery/oem-recovery_git.bb	file://OTA/device/qcom/common/recovery/oem-recovery/
